employeeId,date,LeaveKey
4032,7/7/2015,1
1835,7/7/2015,1
2257,7/7/2015,1
2211,7/7/2015,2
2049,7/7/2015,1
2375,7/7/2015,2
3425,7/7/2015,1
2576,7/7/2015,1
3735,7/7/2015,2
1567,7/7/2015,1
2359,7/7/2015,2
4083,7/7/2015,1
2056,7/7/2015,2
2343,7/7/2015,2
3457,7/7/2015,1
3887,7/7/2015,1
3581,7/7/2015,2
3507,7/7/2015,1
2525,7/7/2015,1
4069,7/7/2015,1
2142,7/7/2015,1
2041,7/7/2015,1
3057,7/7/2015,2
3880,7/7/2015,1
3567,7/7/2015,1
3373,7/7/2015,2
2661,7/7/2015,1
4002,7/7/2015,1
1774,7/7/2015,1
1875,7/7/2015,1
3255,7/7/2015,1
4080,7/7/2015,1
3464,7/7/2015,2
3422,7/7/2015,1
3504,7/7/2015,1
3934,7/7/2015,2
2510,7/7/2015,1
1471,7/7/2015,2
4176,7/7/2015,2
4112,7/7/2015,1
3482,7/7/2015,1
3041,7/7/2015,1
3427,7/7/2015,2
3080,7/7/2015,2
2492,7/7/2015,1
3988,7/7/2015,1
3874,7/7/2015,2
4098,7/7/2015,1
4257,7/7/2015,1
3075,7/7/2015,1
2893,7/7/2015,1
3016,7/7/2015,1
4332,7/7/2015,1
3881,7/7/2015,1
4142,7/7/2015,2
3948,7/7/2015,1
3914,7/7/2015,1
3273,7/7/2015,1
3000,7/7/2015,1
2916,7/7/2015,1
3764,7/7/2015,1
3752,7/7/2015,2
2936,7/7/2015,1
4162,7/7/2015,1
4053,7/7/2015,1
3224,7/7/2015,1
3027,7/7/2015,2
3534,7/7/2015,1
4046,7/7/2015,2
3754,7/7/2015,2
3161,7/7/2015,2
4198,7/7/2015,2
3571,7/7/2015,1
3258,7/7/2015,1
3670,7/7/2015,2
4319,7/7/2015,1
3496,7/7/2015,1
3579,7/7/2015,2
3561,7/7/2015,1
3487,7/7/2015,1
3160,7/7/2015,2
3709,7/7/2015,2
3529,7/7/2015,1
3480,7/7/2015,1
3203,7/7/2015,1
3841,7/7/2015,1
3970,7/7/2015,1
3137,7/7/2015,1
4040,7/7/2015,1
3992,7/7/2015,1
3931,7/7/2015,1
3094,7/7/2015,2
4072,7/7/2015,1
3926,7/7/2015,1
4258,7/7/2015,2
4392,7/7/2015,1
3464,7/8/2015,1
4352,7/8/2015,1
3940,7/8/2015,1
3579,7/8/2015,1
4103,7/8/2015,2
3187,7/8/2015,1
4131,7/8/2015,1
3305,7/8/2015,1
3517,7/8/2015,2
4369,7/8/2015,2
3908,7/8/2015,2
3911,7/8/2015,1
2392,7/8/2015,1
3544,7/8/2015,2
4140,7/8/2015,1
3073,7/8/2015,1
3267,7/8/2015,1
3501,7/8/2015,2
3910,7/8/2015,1
2811,7/8/2015,1
2717,7/8/2015,1
4162,7/8/2015,1
3931,7/8/2015,1
3124,7/8/2015,1
3699,7/8/2015,2
2948,7/8/2015,1
4261,7/8/2015,2
4347,7/8/2015,1
2803,7/8/2015,1
4130,7/8/2015,2
4031,7/8/2015,1
3441,7/8/2015,1
4067,7/8/2015,2
2965,7/8/2015,1
3342,7/8/2015,2
1714,7/8/2015,2
2817,7/8/2015,2
4341,7/8/2015,1
3597,7/8/2015,1
3558,7/8/2015,1
4085,7/8/2015,1
2879,7/8/2015,1
3106,7/8/2015,1
1884,7/8/2015,1
2074,7/8/2015,2
4366,7/8/2015,1
3729,7/8/2015,1
1635,7/8/2015,1
4400,7/8/2015,1
3130,7/8/2015,1
1536,7/8/2015,1
1948,7/8/2015,1
1831,7/8/2015,2
4080,7/8/2015,1
3797,7/8/2015,2
1820,7/8/2015,2
2114,7/8/2015,1
3919,7/8/2015,1
1853,7/8/2015,1
1848,7/8/2015,1
1942,7/8/2015,1
3780,7/8/2015,1
3838,7/8/2015,1
1869,7/8/2015,1
1796,7/8/2015,1
3984,7/8/2015,1
1770,7/8/2015,1
2350,7/8/2015,1
620,7/8/2015,1
2594,7/8/2015,2
3004,7/8/2015,1
1754,7/8/2015,1
1478,7/8/2015,2
1693,7/8/2015,1
2253,7/8/2015,1
2477,7/8/2015,1
520,7/8/2015,2
2390,7/8/2015,1
3068,7/8/2015,2
2222,7/8/2015,1
2681,7/8/2015,2
208,7/8/2015,2
2055,7/8/2015,2
2248,7/8/2015,1
413,7/8/2015,1
2994,7/8/2015,1
2995,7/8/2015,1
2922,7/8/2015,2
2582,7/8/2015,1
107,7/8/2015,2
2019,7/8/2015,2
2509,7/8/2015,1
102,7/8/2015,1
2694,7/8/2015,1
2927,7/8/2015,1
2941,7/8/2015,1
2214,7/8/2015,1
440,7/8/2015,1
2472,7/8/2015,1
778,7/8/2015,2
9,7/8/2015,1
2744,7/8/2015,1
3202,7/8/2015,1
2890,7/8/2015,1
2381,7/8/2015,1
507,7/8/2015,1
2406,7/8/2015,1
839,7/8/2015,1
202,7/8/2015,2
2808,7/8/2015,2
3261,7/8/2015,1
2439,7/8/2015,1
909,7/8/2015,2
539,7/8/2015,1
766,7/8/2015,2
1371,7/8/2015,1
320,7/8/2015,1
2133,7/8/2015,1
4404,7/8/2015,2
1501,7/8/2015,2
892,7/8/2015,1
1361,7/8/2015,2
98,7/8/2015,1
1446,7/8/2015,1
352,7/8/2015,2
2033,7/8/2015,2
2759,7/8/2015,1
1033,7/8/2015,2
824,7/8/2015,1
993,7/8/2015,1
49,7/8/2015,2
1312,7/8/2015,1
1431,7/8/2015,1
1497,7/8/2015,1
2693,7/8/2015,2
565,7/8/2015,2
1378,7/8/2015,2
758,7/8/2015,1
347,7/8/2015,1
1148,7/8/2015,1
1145,7/8/2015,1
1615,7/8/2015,1
2761,7/8/2015,2
131,7/8/2015,1
1227,7/8/2015,2
826,7/8/2015,2
900,7/8/2015,2
112,7/8/2015,1
1138,7/8/2015,1
1633,7/8/2015,2
2770,7/8/2015,1
284,7/8/2015,1
441,7/8/2015,2
1847,7/8/2015,1
834,7/8/2015,2
201,7/8/2015,1
660,7/8/2015,1
1115,7/8/2015,2
2791,7/8/2015,1
378,7/8/2015,1
1317,7/8/2015,1
1097,7/8/2015,1
2600,7/8/2015,2
471,7/8/2015,1
2327,7/8/2015,2
786,7/8/2015,2
2391,7/8/2015,2
671,7/8/2015,1
2225,7/8/2015,1
929,7/8/2015,1
2223,7/8/2015,1
961,7/8/2015,2
1689,7/8/2015,1
965,7/8/2015,1
1498,7/8/2015,1
1472,7/8/2015,2
1432,7/8/2015,1
1372,7/8/2015,2
1857,7/8/2015,2
1390,7/8/2015,2
1925,7/8/2015,1
647,7/8/2015,1
1057,7/8/2015,2
368,7/8/2015,1
721,7/8/2015,1
343,7/8/2015,1
762,7/8/2015,1
29,7/8/2015,1
921,7/8/2015,1
530,7/8/2015,1
314,7/9/2015,1
1213,7/9/2015,1
843,7/9/2015,2
1236,7/9/2015,1
546,7/9/2015,2
641,7/9/2015,1
218,7/9/2015,1
521,7/9/2015,1
197,7/9/2015,2
1413,7/9/2015,2
707,7/9/2015,2
1500,7/9/2015,1
510,7/9/2015,2
473,7/9/2015,1
293,7/9/2015,2
560,7/9/2015,2
431,7/9/2015,1
720,7/9/2015,2
944,7/9/2015,1
1519,7/9/2015,1
335,7/9/2015,1
409,7/9/2015,1
772,7/9/2015,1
694,7/9/2015,1
484,7/9/2015,2
945,7/9/2015,1
943,7/9/2015,2
317,7/9/2015,1
67,7/9/2015,2
56,7/9/2015,1
1415,7/9/2015,2
92,7/9/2015,2
499,7/9/2015,1
370,7/9/2015,1
1275,7/9/2015,1
381,7/9/2015,1
69,7/9/2015,1
73,7/9/2015,2
1429,7/9/2015,1
864,7/9/2015,1
1001,7/9/2015,2
527,7/9/2015,2
476,7/9/2015,1
217,7/9/2015,2
1107,7/9/2015,1
224,7/9/2015,1
1229,7/9/2015,1
1023,7/9/2015,1
799,7/9/2015,1
452,7/9/2015,1
372,7/9/2015,1
583,7/9/2015,1
1314,7/9/2015,1
1159,7/9/2015,1
1154,7/9/2015,2
819,7/9/2015,1
852,7/9/2015,1
1588,7/9/2015,1
208,7/9/2015,1
534,7/9/2015,2
814,7/9/2015,2
1074,7/9/2015,1
829,7/9/2015,1
1898,7/9/2015,1
1318,7/9/2015,2
2967,7/9/2015,1
239,7/9/2015,1
2323,7/9/2015,1
1003,7/9/2015,1
1427,7/9/2015,1
1004,7/9/2015,1
1832,7/9/2015,1
1133,7/9/2015,1
2742,7/9/2015,2
1612,7/9/2015,2
2319,7/9/2015,1
2577,7/9/2015,1
1024,7/9/2015,1
1815,7/9/2015,1
1625,7/9/2015,1
2420,7/9/2015,1
2399,7/9/2015,1
1425,7/9/2015,2
2506,7/9/2015,1
2743,7/9/2015,1
2581,7/9/2015,1
2858,7/9/2015,1
1632,7/9/2015,1
2386,7/9/2015,1
2524,7/9/2015,2
1694,7/9/2015,1
2440,7/9/2015,2
1816,7/9/2015,1
1445,7/9/2015,2
2887,7/9/2015,1
2198,7/9/2015,2
2269,7/9/2015,1
4332,7/9/2015,2
1980,7/9/2015,1
2821,7/9/2015,1
2014,7/9/2015,1
1828,7/9/2015,2
4080,7/9/2015,2
2402,7/9/2015,1
2256,7/9/2015,1
4282,7/9/2015,1
1912,7/9/2015,1
2889,7/9/2015,2
2084,7/9/2015,1
4168,7/9/2015,1
4262,7/9/2015,1
2625,7/9/2015,1
2303,7/9/2015,2
3203,7/9/2015,1
2629,7/9/2015,1
2874,7/9/2015,1
1739,7/9/2015,1
4203,7/9/2015,1
3580,7/9/2015,1
2702,7/9/2015,2
2656,7/9/2015,1
3153,7/9/2015,1
2665,7/9/2015,1
2957,7/9/2015,1
1641,7/9/2015,1
4385,7/9/2015,2
3630,7/9/2015,1
4365,7/9/2015,1
2720,7/9/2015,1
3228,7/9/2015,1
2812,7/9/2015,1
2657,7/9/2015,1
1473,7/9/2015,1
4335,7/9/2015,1
3137,7/9/2015,1
4306,7/9/2015,1
2054,7/9/2015,2
2985,7/9/2015,1
3933,7/9/2015,2
2155,7/9/2015,2
1516,7/9/2015,2
4250,7/9/2015,2
3212,7/9/2015,2
3361,7/9/2015,1
1954,7/9/2015,2
3092,7/9/2015,1
3833,7/9/2015,1
2102,7/9/2015,1
4281,7/9/2015,2
3732,7/9/2015,2
3294,7/9/2015,1
3497,7/9/2015,2
1888,7/9/2015,1
3653,7/9/2015,1
3566,7/9/2015,1
1653,7/9/2015,1
3043,7/9/2015,1
4035,7/9/2015,1
3116,7/9/2015,1
3527,7/9/2015,1
1952,7/9/2015,1
3999,7/9/2015,1
2998,7/9/2015,1
3208,7/9/2015,1
3547,7/9/2015,1
3232,7/9/2015,1
2966,7/9/2015,1
2870,7/9/2015,1
3626,7/9/2015,1
3182,7/9/2015,1
3180,7/9/2015,1
3574,7/9/2015,1
3847,7/9/2015,1
2964,7/9/2015,1
3315,7/9/2015,1
3036,7/9/2015,1
3358,7/9/2015,1
3499,7/9/2015,2
3854,7/9/2015,1
4210,7/9/2015,1
3309,7/9/2015,2
3599,7/9/2015,2
4022,7/9/2015,1
3095,7/9/2015,1
3107,7/9/2015,1
3617,7/9/2015,2
3056,7/9/2015,2
4259,7/9/2015,1
3207,7/9/2015,2
3449,7/9/2015,1
3141,7/9/2015,1
3806,7/9/2015,1
4175,7/9/2015,1
3995,7/9/2015,1
4094,7/9/2015,1
4004,7/9/2015,1
4109,7/9/2015,2
4141,7/9/2015,1
4392,7/9/2015,1
3689,7/10/2015,1
3212,7/10/2015,1
4208,7/10/2015,1
4011,7/10/2015,2
3550,7/10/2015,2
3484,7/10/2015,1
4031,7/10/2015,1
4343,7/10/2015,1
3578,7/10/2015,1
3251,7/10/2015,1
4344,7/10/2015,1
3956,7/10/2015,1
3749,7/10/2015,1
3348,7/10/2015,1
3938,7/10/2015,1
4345,7/10/2015,1
3385,7/10/2015,1
3712,7/10/2015,1
3927,7/10/2015,2
4120,7/10/2015,1
4235,7/10/2015,2
2965,7/10/2015,1
4070,7/10/2015,1
3843,7/10/2015,1
3103,7/10/2015,1
3680,7/10/2015,1
3827,7/10/2015,1
3822,7/10/2015,2
1810,7/10/2015,2
2829,7/10/2015,1
4095,7/10/2015,1
3660,7/10/2015,2
3989,7/10/2015,2
3555,7/10/2015,1
3557,7/10/2015,1
3811,7/10/2015,1
1960,7/10/2015,1
3566,7/10/2015,2
3763,7/10/2015,1
3088,7/10/2015,2
3939,7/10/2015,1
3544,7/10/2015,1
3523,7/10/2015,1
3477,7/10/2015,1
2178,7/10/2015,2
3584,7/10/2015,1
3134,7/10/2015,1
3007,7/10/2015,2
3746,7/10/2015,2
4262,7/10/2015,1
3676,7/10/2015,1
3179,7/10/2015,1
1477,7/10/2015,1
3633,7/10/2015,1
3161,7/10/2015,1
2054,7/10/2015,2
3789,7/10/2015,1
4180,7/10/2015,2
3608,7/10/2015,1
2920,7/10/2015,1
1596,7/10/2015,1
3734,7/10/2015,1
2968,7/10/2015,1
1669,7/10/2015,1
3896,7/10/2015,2
3987,7/10/2015,1
3725,7/10/2015,1
2977,7/10/2015,1
1609,7/10/2015,1
3833,7/10/2015,1
2993,7/10/2015,1
2705,7/10/2015,1
3878,7/10/2015,2
4030,7/10/2015,1
3791,7/10/2015,1
1673,7/10/2015,1
2581,7/10/2015,1
3834,7/10/2015,1
3463,7/10/2015,1
2890,7/10/2015,1
3846,7/10/2015,2
2869,7/10/2015,1
1685,7/10/2015,2
1882,7/10/2015,1
2414,7/10/2015,1
4052,7/10/2015,1
3193,7/10/2015,2
2939,7/10/2015,1
2435,7/10/2015,1
2669,7/10/2015,1
2019,7/10/2015,2
2775,7/10/2015,2
2445,7/10/2015,1
4369,7/10/2015,2
4297,7/10/2015,1
2971,7/10/2015,1
2367,7/10/2015,1
2390,7/10/2015,1
2021,7/10/2015,1
2641,7/10/2015,2
2328,7/10/2015,1
4334,7/10/2015,2
4340,7/10/2015,1
2420,7/10/2015,1
2317,7/10/2015,2
2351,7/10/2015,1
2455,7/10/2015,1
2643,7/10/2015,2
2831,7/10/2015,2
2780,7/10/2015,2
2761,7/10/2015,1
2337,7/10/2015,1
2324,7/10/2015,1
2594,7/10/2015,1
600,7/10/2015,2
2686,7/10/2015,1
2881,7/10/2015,1
2179,7/10/2015,2
2795,7/10/2015,2
2473,7/10/2015,2
2692,7/10/2015,2
1797,7/10/2015,2
432,7/10/2015,1
2616,7/10/2015,1
992,7/10/2015,1
2361,7/10/2015,1
2825,7/10/2015,2
1218,7/10/2015,2
2967,7/10/2015,1
1790,7/10/2015,1
649,7/10/2015,2
2586,7/10/2015,1
891,7/10/2015,2
1980,7/10/2015,1
2391,7/10/2015,1
1501,7/10/2015,1
1624,7/10/2015,1
1508,7/10/2015,2
49,7/10/2015,2
2541,7/10/2015,2
777,7/10/2015,1
1726,7/10/2015,1
2232,7/10/2015,1
933,7/10/2015,1
1756,7/10/2015,1
1565,7/10/2015,2
147,7/10/2015,1
2252,7/10/2015,1
1359,7/10/2015,1
1576,7/10/2015,1
1732,7/10/2015,1
750,7/10/2015,2
1781,7/10/2015,1
1965,7/10/2015,1
1336,7/10/2015,1
2243,7/10/2015,2
1242,7/10/2015,1
1611,7/10/2015,2
1764,7/10/2015,1
397,7/10/2015,1
1792,7/10/2015,1
1926,7/10/2015,1
802,7/10/2015,2
2441,7/10/2015,1
1092,7/10/2015,1
208,7/10/2015,1
1998,7/10/2015,2
716,7/10/2015,1
1699,7/10/2015,1
2258,7/10/2015,1
1049,7/10/2015,1
1012,7/10/2015,1
1159,7/10/2015,1
489,7/10/2015,1
2057,7/10/2015,1
50,7/10/2015,1
2067,7/10/2015,2
1090,7/10/2015,1
721,7/10/2015,1
1071,7/10/2015,1
138,7/10/2015,1
539,7/10/2015,1
730,7/10/2015,1
778,7/10/2015,2
520,7/10/2015,1
929,7/10/2015,1
1132,7/10/2015,1
1316,7/10/2015,1
105,7/10/2015,1
558,7/10/2015,2
1187,7/10/2015,1
1380,7/10/2015,1
595,7/10/2015,1
1290,7/10/2015,1
1157,7/10/2015,2
1405,7/10/2015,1
124,7/10/2015,1
690,7/10/2015,1
85,7/10/2015,1
67,7/10/2015,1
563,7/10/2015,1
1404,7/10/2015,1
160,7/10/2015,2
637,7/10/2015,1
474,7/10/2015,1
1311,7/10/2015,1
253,7/10/2015,1
703,7/10/2015,2
663,7/10/2015,1
1379,7/10/2015,2
530,7/10/2015,1
875,7/10/2015,1
491,7/10/2015,1
1365,7/10/2015,1
688,7/10/2015,1
876,7/10/2015,2
659,7/10/2015,1
629,7/10/2015,1
202,7/10/2015,1
447,7/10/2015,1
263,7/10/2015,1
279,7/10/2015,1
145,7/10/2015,1
93,7/10/2015,2
170,7/10/2015,2
188,7/10/2015,2
184,7/10/2015,1
970,7/10/2015,1
1056,7/10/2015,1
770,7/10/2015,1
267,7/13/2015,2
1368,7/13/2015,2
958,7/13/2015,2
673,7/13/2015,2
537,7/13/2015,2
262,7/13/2015,1
136,7/13/2015,1
870,7/13/2015,1
499,7/13/2015,1
1285,7/13/2015,1
726,7/13/2015,1
324,7/13/2015,2
510,7/13/2015,2
1132,7/13/2015,1
286,7/13/2015,1
1045,7/13/2015,2
533,7/13/2015,2
1487,7/13/2015,1
825,7/13/2015,1
123,7/13/2015,2
10,7/13/2015,2
1296,7/13/2015,1
504,7/13/2015,2
963,7/13/2015,1
933,7/13/2015,1
415,7/13/2015,1
1325,7/13/2015,2
105,7/13/2015,1
178,7/13/2015,2
1198,7/13/2015,1
611,7/13/2015,1
1388,7/13/2015,1
1101,7/13/2015,2
532,7/13/2015,1
1343,7/13/2015,1
1192,7/13/2015,1
1407,7/13/2015,2
923,7/13/2015,1
754,7/13/2015,2
2,7/13/2015,2
1335,7/13/2015,2
2521,7/13/2015,1
1375,7/13/2015,2
1242,7/13/2015,2
1341,7/13/2015,1
1925,7/13/2015,1
1229,7/13/2015,1
270,7/13/2015,1
1401,7/13/2015,1
2221,7/13/2015,1
1293,7/13/2015,1
1295,7/13/2015,1
769,7/13/2015,1
1666,7/13/2015,1
1140,7/13/2015,2
370,7/13/2015,1
1184,7/13/2015,1
1734,7/13/2015,1
1061,7/13/2015,1
2864,7/13/2015,1
971,7/13/2015,2
1598,7/13/2015,1
1147,7/13/2015,2
338,7/13/2015,1
2369,7/13/2015,2
1568,7/13/2015,1
1193,7/13/2015,1
2831,7/13/2015,1
2407,7/13/2015,1
1398,7/13/2015,1
961,7/13/2015,2
295,7/13/2015,2
2420,7/13/2015,2
3674,7/13/2015,1
158,7/13/2015,1
2546,7/13/2015,1
2377,7/13/2015,1
2259,7/13/2015,1
786,7/13/2015,1
395,7/13/2015,1
2305,7/13/2015,1
3506,7/13/2015,1
75,7/13/2015,2
2495,7/13/2015,1
2284,7/13/2015,1
2268,7/13/2015,2
1097,7/13/2015,2
2024,7/13/2015,2
2824,7/13/2015,1
3491,7/13/2015,1
21,7/13/2015,1
1927,7/13/2015,1
2184,7/13/2015,2
2400,7/13/2015,1
2201,7/13/2015,1
1724,7/13/2015,1
2673,7/13/2015,2
3559,7/13/2015,1
22,7/13/2015,2
1828,7/13/2015,1
2775,7/13/2015,2
2457,7/13/2015,1
2101,7/13/2015,1
1742,7/13/2015,1
2690,7/13/2015,1
3021,7/13/2015,1
1629,7/13/2015,2
4167,7/13/2015,2
1973,7/13/2015,2
2459,7/13/2015,1
2033,7/13/2015,2
1667,7/13/2015,1
2788,7/13/2015,2
3825,7/13/2015,1
1693,7/13/2015,1
3732,7/13/2015,2
2109,7/13/2015,1
2834,7/13/2015,1
1572,7/13/2015,1
2842,7/13/2015,2
1535,7/13/2015,1
3827,7/13/2015,1
1744,7/13/2015,1
3800,7/13/2015,1
1775,7/13/2015,1
2802,7/13/2015,1
1515,7/13/2015,1
2392,7/13/2015,2
2169,7/13/2015,1
3910,7/13/2015,1
1830,7/13/2015,1
3768,7/13/2015,1
1541,7/13/2015,2
2659,7/13/2015,2
1765,7/13/2015,1
2260,7/13/2015,1
2990,7/13/2015,1
3438,7/13/2015,1
2079,7/13/2015,1
3700,7/13/2015,1
1482,7/13/2015,1
3000,7/13/2015,1
1722,7/13/2015,1
2299,7/13/2015,1
3107,7/13/2015,2
2934,7/13/2015,2
2615,7/13/2015,1
3681,7/13/2015,1
2852,7/13/2015,1
3602,7/13/2015,1
1833,7/13/2015,1
3871,7/13/2015,1
3207,7/13/2015,1
3697,7/13/2015,2
2597,7/13/2015,1
3982,7/13/2015,2
3084,7/13/2015,1
4107,7/13/2015,1
2644,7/13/2015,1
3850,7/13/2015,1
3275,7/13/2015,1
4103,7/13/2015,2
4334,7/13/2015,1
3600,7/13/2015,1
3411,7/13/2015,1
4078,7/13/2015,2
2483,7/13/2015,2
3350,7/13/2015,1
3656,7/13/2015,1
4132,7/13/2015,2
4302,7/13/2015,1
3113,7/13/2015,1
3554,7/13/2015,2
3296,7/13/2015,2
2569,7/13/2015,1
3249,7/13/2015,1
3660,7/13/2015,1
3560,7/13/2015,1
4383,7/13/2015,1
3728,7/13/2015,1
3654,7/13/2015,1
2694,7/13/2015,2
3673,7/13/2015,1
4387,7/13/2015,2
4249,7/13/2015,1
2808,7/13/2015,2
3943,7/13/2015,2
3933,7/13/2015,2
4254,7/13/2015,1
4080,7/13/2015,1
3960,7/13/2015,1
3902,7/13/2015,1
3945,7/13/2015,2
4062,7/13/2015,2
4226,7/13/2015,1
3866,7/13/2015,1
4109,7/13/2015,2
3862,7/13/2015,1
4043,7/13/2015,1
3584,7/13/2015,2
4377,7/13/2015,2
3530,7/13/2015,1
3015,7/13/2015,1
3569,7/13/2015,1
3619,7/13/2015,1
3455,7/13/2015,1
3187,7/13/2015,2
3194,7/13/2015,1
3062,7/13/2015,1
3908,7/14/2015,1
4190,7/14/2015,2
3132,7/14/2015,1
2998,7/14/2015,2
3761,7/14/2015,1
4394,7/14/2015,1
3653,7/14/2015,1
3062,7/14/2015,1
3827,7/14/2015,2
3645,7/14/2015,1
3150,7/14/2015,2
3065,7/14/2015,1
4106,7/14/2015,2
4043,7/14/2015,2
3610,7/14/2015,2
3126,7/14/2015,2
3808,7/14/2015,1
3311,7/14/2015,1
2982,7/14/2015,2
3080,7/14/2015,2
3995,7/14/2015,2
4060,7/14/2015,1
3385,7/14/2015,1
3344,7/14/2015,1
3874,7/14/2015,2
3345,7/14/2015,1
3031,7/14/2015,1
2830,7/14/2015,1
3963,7/14/2015,2
4041,7/14/2015,1
4339,7/14/2015,1
3505,7/14/2015,1
4176,7/14/2015,1
3277,7/14/2015,2
3382,7/14/2015,2
2816,7/14/2015,1
3159,7/14/2015,1
4175,7/14/2015,1
4046,7/14/2015,1
3376,7/14/2015,1
3155,7/14/2015,1
3077,7/14/2015,1
3849,7/14/2015,1
2947,7/14/2015,1
3029,7/14/2015,1
4309,7/14/2015,1
2285,7/14/2015,2
4062,7/14/2015,2
3508,7/14/2015,1
3011,7/14/2015,1
3732,7/14/2015,2
3584,7/14/2015,2
4363,7/14/2015,2
3858,7/14/2015,1
2260,7/14/2015,1
3973,7/14/2015,2
3506,7/14/2015,2
2852,7/14/2015,1
3767,7/14/2015,1
3651,7/14/2015,1
2500,7/14/2015,1
3690,7/14/2015,1
2728,7/14/2015,1
4198,7/14/2015,1
3457,7/14/2015,1
2886,7/14/2015,1
4200,7/14/2015,2
3748,7/14/2015,1
2357,7/14/2015,1
3726,7/14/2015,1
2649,7/14/2015,2
4305,7/14/2015,1
3608,7/14/2015,2
1648,7/14/2015,1
4286,7/14/2015,1
3933,7/14/2015,2
1523,7/14/2015,1
3509,7/14/2015,2
1774,7/14/2015,1
4330,7/14/2015,2
3625,7/14/2015,2
2684,7/14/2015,1
4300,7/14/2015,1
4266,7/14/2015,1
1791,7/14/2015,1
3373,7/14/2015,2
1613,7/14/2015,2
2801,7/14/2015,2
1668,7/14/2015,1
2652,7/14/2015,2
1827,7/14/2015,2
2462,7/14/2015,1
2057,7/14/2015,1
3273,7/14/2015,2
1588,7/14/2015,2
2701,7/14/2015,1
1736,7/14/2015,1
2484,7/14/2015,1
1995,7/14/2015,1
2698,7/14/2015,1
2064,7/14/2015,1
3258,7/14/2015,2
1481,7/14/2015,2
2912,7/14/2015,1
2119,7/14/2015,1
2550,7/14/2015,1
2164,7/14/2015,1
2712,7/14/2015,1
2066,7/14/2015,1
2188,7/14/2015,1
1499,7/14/2015,2
3012,7/14/2015,1
2004,7/14/2015,1
2375,7/14/2015,1
2013,7/14/2015,1
2429,7/14/2015,1
1964,7/14/2015,1
1903,7/14/2015,2
2031,7/14/2015,1
1765,7/14/2015,1
2085,7/14/2015,1
1071,7/14/2015,1
1745,7/14/2015,1
2397,7/14/2015,2
953,7/14/2015,1
1905,7/14/2015,1
2074,7/14/2015,2
1497,7/14/2015,1
1936,7/14/2015,1
769,7/14/2015,1
1578,7/14/2015,1
2294,7/14/2015,1
864,7/14/2015,2
2020,7/14/2015,1
2106,7/14/2015,1
1658,7/14/2015,1
2606,7/14/2015,1
737,7/14/2015,1
1428,7/14/2015,1
2097,7/14/2015,1
1255,7/14/2015,1
1684,7/14/2015,2
2156,7/14/2015,1
2026,7/14/2015,2
2706,7/14/2015,2
912,7/14/2015,1
2213,7/14/2015,1
1762,7/14/2015,1
1289,7/14/2015,1
1771,7/14/2015,1
427,7/14/2015,1
1272,7/14/2015,1
583,7/14/2015,2
103,7/14/2015,1
2231,7/14/2015,1
1643,7/14/2015,2
1296,7/14/2015,1
1718,7/14/2015,1
463,7/14/2015,2
1290,7/14/2015,2
449,7/14/2015,1
471,7/14/2015,1
2264,7/14/2015,1
1594,7/14/2015,1
1357,7/14/2015,1
1720,7/14/2015,2
645,7/14/2015,2
1422,7/14/2015,2
1368,7/14/2015,1
480,7/14/2015,1
2864,7/14/2015,1
1544,7/14/2015,2
1123,7/14/2015,1
1737,7/14/2015,1
9,7/14/2015,2
711,7/14/2015,1
1236,7/14/2015,1
405,7/14/2015,2
2749,7/14/2015,1
1443,7/14/2015,1
285,7/14/2015,1
1852,7/14/2015,1
177,7/14/2015,1
611,7/14/2015,1
1168,7/14/2015,1
714,7/14/2015,2
1427,7/14/2015,1
39,7/14/2015,2
194,7/14/2015,1
2824,7/14/2015,1
109,7/14/2015,2
629,7/14/2015,1
126,7/14/2015,1
2305,7/14/2015,1
1392,7/14/2015,1
307,7/14/2015,2
487,7/14/2015,1
2303,7/14/2015,1
120,7/14/2015,1
336,7/14/2015,1
628,7/14/2015,1
2337,7/14/2015,2
1109,7/14/2015,1
543,7/14/2015,1
560,7/14/2015,1
2503,7/14/2015,2
1431,7/14/2015,1
161,7/14/2015,2
710,7/14/2015,1
2573,7/14/2015,2
1163,7/14/2015,2
1044,7/14/2015,1
810,7/14/2015,1
1103,7/14/2015,1
88,7/14/2015,1
1244,7/14/2015,1
273,7/14/2015,1
1384,7/14/2015,2
342,7/14/2015,1
758,7/14/2015,1
784,7/14/2015,2
894,7/14/2015,1
533,7/14/2015,1
448,7/14/2015,2
748,7/14/2015,1
650,7/14/2015,1
197,7/14/2015,2
282,7/14/2015,2
316,7/14/2015,1
365,7/14/2015,1
63,7/14/2015,1
1066,7/15/2015,1
79,7/15/2015,2
1281,7/15/2015,1
614,7/15/2015,2
696,7/15/2015,1
925,7/15/2015,1
492,7/15/2015,1
216,7/15/2015,1
1017,7/15/2015,2
622,7/15/2015,1
1363,7/15/2015,2
137,7/15/2015,1
396,7/15/2015,1
793,7/15/2015,2
509,7/15/2015,2
599,7/15/2015,2
1368,7/15/2015,1
647,7/15/2015,1
1045,7/15/2015,2
269,7/15/2015,1
421,7/15/2015,1
526,7/15/2015,2
473,7/15/2015,1
1035,7/15/2015,1
449,7/15/2015,1
736,7/15/2015,1
727,7/15/2015,1
237,7/15/2015,1
351,7/15/2015,2
457,7/15/2015,1
559,7/15/2015,1
1135,7/15/2015,1
